,ABN,Name,Main activity,Full time staff,Part time staff,Volunteers,Year,Casual staff,Total revenue,Total gross income,Employee expenses,All other expenses,Total expenses,Net surplus deficit,type,cat1_1,formed_combined2
893,39120172502,The Trustee For Australian Mathematics Trust,Primary and secondary education,6,17,50,2017,3.0,4713911.0,4783947.0,1762919.0,1972175.0,3735094.0,1048853.0,Service Group,education,1992.0
894,39120172502,The Trustee For Australian Mathematics Trust,Primary and secondary education,11,17,165,2018,4.0,4907433.0,4907433.0,1925448.0,2443566.0,4381301.0,526132.0,Service Group,education,1992.0
895,39120172502,The Trustee For Australian Mathematics Trust,Primary and secondary education,15,21,270,2019,85.0,4464859.0,4464859.0,2353831.0,2784296.0,5138127.0,-673268.0,Service Group,education,1992.0
896,39136078731,The June Long Foundation,Civic and advocacy activities,0,0,5,2013,,,,,,,,Citizen group,disabled and health advocacy,1996.0
897,39136078731,The June Long Foundation,Civic and advocacy activities,0,0,6,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Citizen group,disabled and health advocacy,1996.0
898,39136078731,The June Long Foundation,Civic and advocacy activities,0,0,16,2015,0.0,0.0,3155.0,0.0,6400.0,6400.0,-3245.0,Citizen group,disabled and health advocacy,1996.0
899,39136078731,The June Long Foundation,Advocacy and civic activities,0,0,9,2016,0.0,0.0,2870.0,0.0,9033.0,9033.0,-6163.0,Citizen group,disabled and health advocacy,1996.0
900,39136078731,The June Long Foundation,Advocacy and civic activities,0,0,5,2017,0.0,6567.0,6567.0,0.0,12569.0,12569.0,-6002.0,Citizen group,disabled and health advocacy,1996.0
901,39136078731,The June Long Foundation,Civic and advocacy activities,0,0,5,2018,0.0,2854.0,2854.0,0.0,2929.0,2929.0,-75.0,Citizen group,disabled and health advocacy,1996.0
902,39136078731,The June Long Foundation,Civic and advocacy activities,0,0,4,2019,0.0,4211.0,4211.0,0.0,3443.0,3443.0,768.0,Citizen group,disabled and health advocacy,1996.0
903,39601610139,Hand Tool Preservation Association of Australia Inc.,Culture and arts,0,0,30,2018,0.0,50857.0,50857.0,0.0,37493.0,37493.0,13364.0,Leisure group,arts and cultural,1983.0
904,39601610139,Hand Tool Preservation Association of Australia Inc.,Culture and arts,0,0,35,2019,0.0,30444.0,30444.0,0.0,24913.0,24913.0,5531.0,Leisure group,arts and cultural,1983.0
905,39956608677,Australian Primary Principals Association Limited,Civic and advocacy activities,1,2,0,2018,0.0,704529.0,704529.0,156607.0,538299.0,694906.0,9623.0,Professional group,occupational association,1989.0
906,39956608677,Australian Primary Principals Association Limited,Civic and advocacy activities,1,2,0,2019,0.0,714781.0,714781.0,164449.0,534369.0,698818.0,15963.0,Professional group,occupational association,1989.0
907,40002963788,Greening Australia Ltd,Environmental activities,4,2,0,2013,,,,,,,,Citizen group,public interest,1982.0
908,40002963788,Greening Australia Ltd,Environmental activities,3,2,0,2014,1.0,1023644.0,4064595.0,1404650.0,2712955.0,4117605.0,-53010.0,Citizen group,public interest,1982.0
909,40002963788,Greening Australia Ltd,Environmental activities,11,7,0,2015,2.0,6150851.0,6182574.0,2537458.0,3262878.0,5810230.0,372344.0,Citizen group,public interest,1982.0
910,40002963788,Greening Australia Ltd,Environmental activities,82,47,4765,2016,126.0,25313000.0,25985000.0,12877000.0,12671000.0,25648000.0,337000.0,Citizen group,public interest,1982.0
911,40002963788,Greening Australia Ltd,Environmental activities,99,36,6579,2017,94.0,27429000.0,27832000.0,13160000.0,13603000.0,26829000.0,1003000.0,Citizen group,public interest,1982.0
912,40002963788,Greening Australia Ltd,Environmental activities,97,42,8882,2018,54.0,26853000.0,27633000.0,14024000.0,13838000.0,27933000.0,-300000.0,Citizen group,public interest,1982.0
913,40002963788,Greening Australia Ltd,Environmental activities,80,40,7202,2019,44.0,31659000.0,32185000.0,13898000.0,17273000.0,31221000.0,964000.0,Citizen group,public interest,1982.0
914,40008585135,Mohair Australia Limited,Other activity,0,0,50,2013,,,,,,,,Business association,business organization,1983.0
915,40008585135,Mohair Australia Limited,Other activity,0,0,6,2014,0.0,0.0,70537.0,0.0,71767.0,71767.0,-1230.0,Business association,business organization,1983.0
916,40008585135,Mohair Australia Limited,Other recreation and social club activity,0,0,10,2015,0.0,0.0,87325.0,0.0,84412.0,84412.0,2913.0,Business association,business organization,1983.0
917,40008585135,Mohair Australia Limited,Research,0,0,30,2016,0.0,0.0,68973.0,0.0,82675.0,82675.0,-13702.0,Business association,business organization,1983.0
918,40008585135,Mohair Australia Limited,Other education,0,0,120,2017,0.0,65563.0,65563.0,0.0,67822.0,67822.0,-2259.0,Business association,business organization,1983.0
919,40008585135,Mohair Australia Limited,"Economic, social and community development",0,0,20,2018,0.0,70737.0,70737.0,0.0,68850.0,71393.0,-656.0,Business association,business organization,1983.0
920,40008585135,Mohair Australia Limited,"Economic, social and community development",0,0,20,2019,0.0,85146.0,85146.0,0.0,71787.0,71787.0,13359.0,Business association,business organization,1983.0
921,40008612664,The Order Of Australia Association Limited,,0,1,500,2013,,,,,,,,Leisure group,arts and cultural,1980.0
922,40008612664,The Order Of Australia Association Limited,Other philanthropic intermediaries and voluntarism promotion,0,1,751,2014,0.0,604448.0,651710.0,66503.0,534795.0,605832.0,45878.0,Leisure group,arts and cultural,1980.0
923,40008612664,The Order Of Australia Association Limited,Other philanthropic intermediaries and voluntarism promotion,0,1,37,2015,0.0,589991.0,620264.0,66547.0,505092.0,575584.0,44680.0,Leisure group,arts and cultural,1980.0
924,40008612664,The Order Of Australia Association Limited,"Economic, social and community development",0,2,100,2016,0.0,720946.0,720946.0,77085.0,494714.0,583040.0,137906.0,Leisure group,arts and cultural,1980.0
925,40008612664,The Order Of Australia Association Limited,Culture and arts,0,1,100,2017,0.0,565500.0,580845.0,55559.0,456436.0,544117.0,36728.0,Leisure group,arts and cultural,1980.0
926,40008612664,The Order Of Australia Association Limited,Other education,0,1,100,2018,0.0,673170.0,673170.0,36084.0,569634.0,648516.0,24654.0,Leisure group,arts and cultural,1980.0
927,40008612664,The Order Of Australia Association Limited,"Economic, social and community development",0,1,500,2019,0.0,758470.0,758470.0,44172.0,689744.0,736946.0,21524.0,Leisure group,arts and cultural,1980.0
928,40152310266,Employee Ownership Australia Limited,Other education,0,0,10,2013,,,,,,,,Business association,business organization,2011.0
929,40152310266,Employee Ownership Australia Limited,Other education,0,0,6,2014,0.0,0.0,32850.0,0.0,20705.0,20705.0,12145.0,Business association,business organization,2011.0
930,40152310266,Employee Ownership Australia Limited,Other education,0,0,17,2015,0.0,0.0,32308.0,0.0,31359.0,31359.0,949.0,Business association,business organization,2011.0
931,41062894473,Public Health Association Of Australia Incorporated,Civic and advocacy activities,3,6,30,2013,,,,,,,,Citizen group,disabled and health advocacy,1993.0
932,41062894473,Public Health Association Of Australia Incorporated,Other activity,4,4,76,2014,0.0,1900000.0,1900000.0,812651.0,981584.0,1827000.0,73000.0,Citizen group,disabled and health advocacy,1993.0
933,41062894473,Public Health Association Of Australia Incorporated,Civic and advocacy activities,5,3,50,2015,0.0,1738017.0,1738017.0,930284.0,1050609.0,1980893.0,-242876.0,Citizen group,disabled and health advocacy,1993.0
934,41062894473,Public Health Association Of Australia Incorporated,Advocacy and civic activities,7,1,50,2016,0.0,2488750.0,2488750.0,953464.0,1178945.0,2132409.0,356341.0,Citizen group,disabled and health advocacy,1993.0
935,41062894473,Public Health Association Of Australia Incorporated,Advocacy and civic activities,7,1,50,2017,0.0,1763313.0,1763313.0,908435.0,1099610.0,2008045.0,-244732.0,Citizen group,disabled and health advocacy,1993.0
936,41062894473,Public Health Association Of Australia Incorporated,Civic and advocacy activities,7,1,50,2018,0.0,2416659.0,2416659.0,1031811.0,1378770.0,2410581.0,6078.0,Citizen group,disabled and health advocacy,1993.0
937,41062894473,Public Health Association Of Australia Incorporated,Civic and advocacy activities,7,2,50,2019,0.0,2105095.0,2105095.0,1018356.0,1119160.0,2137516.0,-32421.0,Citizen group,disabled and health advocacy,1993.0
938,41496913890,Bravehearts Foundation,Other activity,37,20,0,2013,,,,,,,,Hybrid group,social welfare and poor,1997.0
939,41496913890,Bravehearts Foundation,Other activity,40,22,301,2014,7.0,5238081.0,5646239.0,3909254.0,1627061.0,5536315.0,109924.0,Hybrid group,social welfare and poor,1997.0
940,41496913890,Bravehearts Foundation,Social services,32,17,719,2015,18.0,5833223.0,5833223.0,4209809.0,1515075.0,5724884.0,108339.0,Hybrid group,social welfare and poor,1997.0
941,41496913890,Bravehearts Foundation,Social services,40,19,79,2016,10.0,6041090.0,6075720.0,4009677.0,1896969.0,5907434.0,168286.0,Hybrid group,social welfare and poor,1997.0
942,41496913890,Bravehearts Foundation,Social services,30,30,60,2017,5.0,5945460.0,7024458.0,4110752.0,1981828.0,6093961.0,930497.0,Hybrid group,social welfare and poor,1997.0
943,41496913890,Bravehearts Foundation,"Economic, social and community development",36,29,50,2018,4.0,6127021.0,6127021.0,4543345.0,1799340.0,6346411.0,-219390.0,Hybrid group,social welfare and poor,1997.0
944,41496913890,Bravehearts Foundation,Social services,36,34,50,2019,5.0,6884915.0,6896158.0,4816729.0,2232027.0,7052482.0,-156324.0,Hybrid group,social welfare and poor,1997.0
945,41525636231,Australian Meals On Wheels Association Inc,"Economic, social and community development",0,0,16,2013,,,,,,,,Hybrid group,social welfare and poor,1989.0
946,41525636231,Australian Meals On Wheels Association Inc,Other philanthropic intermediaries and voluntarism promotion,0,0,30,2014,0.0,0.0,182828.0,0.0,121045.0,121045.0,61783.0,Hybrid group,social welfare and poor,1989.0
947,41525636231,Australian Meals On Wheels Association Inc,Other philanthropic intermediaries and voluntarism promotion,0,0,16,2015,0.0,0.0,25440.0,0.0,38801.0,38801.0,-13361.0,Hybrid group,social welfare and poor,1989.0
948,41525636231,Australian Meals On Wheels Association Inc,Social services,0,0,17,2016,0.0,0.0,226542.0,0.0,151524.0,151524.0,75018.0,Hybrid group,social welfare and poor,1989.0
949,41525636231,Australian Meals On Wheels Association Inc,Advocacy and civic activities,0,0,16,2017,0.0,33977.0,33977.0,0.0,108073.0,108073.0,-74096.0,Hybrid group,social welfare and poor,1989.0
950,41525636231,Australian Meals On Wheels Association Inc,Civic and advocacy activities,0,0,14,2018,0.0,114813.0,114813.0,0.0,60520.0,60520.0,54293.0,Hybrid group,social welfare and poor,1989.0
951,41525636231,Australian Meals On Wheels Association Inc,Civic and advocacy activities,0,0,17,2019,0.0,110970.0,110970.0,0.0,110992.0,110992.0,-22.0,Hybrid group,social welfare and poor,1989.0
952,41660839125,THE TRUSTEE FOR THE MEDICAL ADVANCES WITHOUT ANIMALS TRUST,Research,1,4,20,2013,,,,,,,,Service Group,disabled and health advocacy,1999.0
953,41660839125,THE TRUSTEE FOR THE MEDICAL ADVANCES WITHOUT ANIMALS TRUST,Animal protection,1,0,30,2014,5.0,0.0,89121.0,101570.0,20954.0,226065.0,136944.0,Service Group,disabled and health advocacy,1999.0
954,41660839125,THE TRUSTEE FOR THE MEDICAL ADVANCES WITHOUT ANIMALS TRUST,Animal protection,1,0,30,2015,5.0,0.0,83134.0,93214.0,18840.0,291097.0,-207963.0,Service Group,disabled and health advocacy,1999.0
955,41660839125,THE TRUSTEE FOR THE MEDICAL ADVANCES WITHOUT ANIMALS TRUST,Animal protection,1,0,40,2016,5.0,0.0,93566.0,102376.0,28152.0,267913.0,-174347.0,Service Group,disabled and health advocacy,1999.0
956,41660839125,THE TRUSTEE FOR THE MEDICAL ADVANCES WITHOUT ANIMALS TRUST,Animal protection,1,0,40,2017,4.0,238069.0,238069.0,111226.0,25408.0,279956.0,-41887.0,Service Group,disabled and health advocacy,1999.0
957,41660839125,THE TRUSTEE FOR THE MEDICAL ADVANCES WITHOUT ANIMALS TRUST,Animal protection,1,0,36,2018,4.0,53578.0,53578.0,104278.0,21351.0,238800.0,-185222.0,Service Group,disabled and health advocacy,1999.0
958,41660839125,THE TRUSTEE FOR THE MEDICAL ADVANCES WITHOUT ANIMALS TRUST,Animal protection,1,0,38,2019,4.0,63128.0,79449.0,103827.0,12795.0,241472.0,-162023.0,Service Group,disabled and health advocacy,1999.0
959,41853904693,Rationalist Society of Australia Inc,Other education,0,0,10,2013,,,,,,,,Citizen group,public interest,1925.0
960,41853904693,Rationalist Society of Australia Inc,Other education,0,0,6,2014,0.0,0.0,86564.0,0.0,50569.0,53069.0,33495.0,Citizen group,public interest,1925.0
961,41853904693,Rationalist Society of Australia Inc,Other education,0,0,10,2015,2.0,0.0,67269.0,0.0,55982.0,58182.0,9087.0,Citizen group,public interest,1925.0
962,41853904693,Rationalist Society of Australia Inc,Other education,0,0,7,2016,2.0,0.0,108577.0,29523.0,54567.0,84090.0,24487.0,Citizen group,public interest,1925.0
963,41853904693,Rationalist Society of Australia Inc,Other education,0,0,7,2017,1.0,103268.0,103268.0,3604.0,88706.0,92810.0,10458.0,Citizen group,public interest,1925.0
964,41853904693,Rationalist Society of Australia Inc,Other education,0,0,7,2018,3.0,277458.0,289845.0,60211.0,55812.0,116023.0,173822.0,Citizen group,public interest,1925.0
965,41853904693,Rationalist Society of Australia Inc,Other education,0,0,0,2019,0.0,59892.0,59892.0,0.0,98177.0,98177.0,-38285.0,Citizen group,public interest,1925.0
966,41909510696,Project Respect Incorporated,Social services,5,2,10,2013,,,,,,,,Citizen group,gender,1998.0
967,41909510696,Project Respect Incorporated,Social services,4,2,6,2014,0.0,416740.0,568775.0,336385.0,199695.0,536226.0,32549.0,Citizen group,gender,1998.0
968,41909510696,Project Respect Incorporated,Social services,4,5,27,2015,0.0,295621.0,339766.0,228752.0,142015.0,371067.0,-31301.0,Citizen group,gender,1998.0
969,41909510696,Project Respect Incorporated,Social services,3,6,54,2016,0.0,331948.0,334399.0,346006.0,107062.0,453068.0,-118669.0,Citizen group,gender,1998.0
970,41909510696,Project Respect Incorporated,Social services,2,2,17,2017,1.0,448287.0,448372.0,234070.0,75590.0,309660.0,138712.0,Citizen group,gender,1998.0
971,41909510696,Project Respect Incorporated,Social services,2,3,15,2018,4.0,392380.0,447481.0,308232.0,78282.0,386514.0,60967.0,Citizen group,gender,1998.0
972,41909510696,Project Respect Incorporated,Social services,2,2,8,2019,3.0,552910.0,552910.0,333999.0,72774.0,406773.0,146137.0,Citizen group,gender,1998.0
973,42006173379,National Stroke Foundation,Civic and advocacy activities,61,19,182,2013,,,,,,,,Citizen group,disabled and health advocacy,1996.0
974,42006173379,National Stroke Foundation,Civic and advocacy activities,64,15,301,2014,13.0,17094457.0,18250437.0,6793196.0,10024793.0,16817989.0,1432448.0,Citizen group,disabled and health advocacy,1996.0
975,42006173379,National Stroke Foundation,Civic and advocacy activities,69,20,200,2015,9.0,14238634.0,14900429.0,7255563.0,7640091.0,14895654.0,4775.0,Citizen group,disabled and health advocacy,1996.0
976,42006173379,National Stroke Foundation,Advocacy and civic activities,62,25,263,2016,4.0,11929719.0,13381129.0,7167383.0,6888742.0,14413455.0,-1032326.0,Citizen group,disabled and health advocacy,1996.0
977,42006173379,National Stroke Foundation,Advocacy and civic activities,46,31,262,2017,5.0,12577788.0,13156631.0,6897111.0,5789065.0,13385455.0,-228824.0,Citizen group,disabled and health advocacy,1996.0
978,42006173379,National Stroke Foundation,Civic and advocacy activities,37,48,273,2018,4.0,14074000.0,14067000.0,6620000.0,6974000.0,13857000.0,210000.0,Citizen group,disabled and health advocacy,1996.0
979,42006173379,National Stroke Foundation,Civic and advocacy activities,38,46,273,2019,1.0,14132554.0,15452237.0,7353755.0,9440730.0,16794485.0,-1342248.0,Citizen group,disabled and health advocacy,1996.0
980,42073253924,Prostate Cancer Foundation Of Australia Limited,Other activity,0,0,12,2013,,,,,,,,Hybrid group,disabled and health advocacy,1996.0
981,42073253924,Prostate Cancer Foundation Of Australia Limited,Other activity,0,0,30,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hybrid group,disabled and health advocacy,1996.0
982,42073253924,Prostate Cancer Foundation Of Australia Limited,Social services,0,0,15,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hybrid group,disabled and health advocacy,1996.0
983,42073253924,Prostate Cancer Foundation Of Australia Limited,Social services,0,0,16,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hybrid group,disabled and health advocacy,1996.0
984,42073253924,Prostate Cancer Foundation Of Australia Limited,Social services,0,0,20,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hybrid group,disabled and health advocacy,1996.0
985,42073253924,Prostate Cancer Foundation Of Australia Limited,Social services,0,0,0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hybrid group,disabled and health advocacy,1996.0
986,42073253924,Prostate Cancer Foundation Of Australia Limited,Social services,0,0,0,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hybrid group,disabled and health advocacy,1996.0
987,42082747135,Australian Crohn's & Colitis Association (ACCA),Other health service delivery,5,7,230,2013,,,,,,,,Hybrid group,disabled and health advocacy,1998.0
988,42082747135,Australian Crohn's & Colitis Association (ACCA),Other health service delivery,7,4,301,2014,0.0,1016229.0,1016229.0,620564.0,343976.0,1201622.0,-185393.0,Hybrid group,disabled and health advocacy,1998.0
989,42082747135,Australian Crohn's & Colitis Association (ACCA),Other health service delivery,7,4,181,2015,0.0,1164696.0,1164696.0,424535.0,752217.0,1319081.0,-154385.0,Hybrid group,disabled and health advocacy,1998.0
990,42082747135,Australian Crohn's & Colitis Association (ACCA),Other health service delivery,4,3,519,2016,0.0,1838380.0,1866229.0,801841.0,1215674.0,2080848.0,-214619.0,Hybrid group,disabled and health advocacy,1998.0
991,42082747135,Australian Crohn's & Colitis Association (ACCA),Other health service delivery,6,1,288,2017,0.0,1403700.0,1421311.0,634583.0,497665.0,1157248.0,264063.0,Hybrid group,disabled and health advocacy,1998.0
992,42082747135,Australian Crohn's & Colitis Association (ACCA),Other health service delivery,6,2,76,2018,0.0,1318222.0,1328570.0,647368.0,577566.0,1237434.0,91136.0,Hybrid group,disabled and health advocacy,1998.0
993,42082747135,Australian Crohn's & Colitis Association (ACCA),Other health service delivery,4,7,140,2019,0.0,1435697.0,1435697.0,667422.0,611326.0,1278748.0,156949.0,Hybrid group,disabled and health advocacy,1998.0
994,42087934898,Institute Of Public Works Engineering Australasia Limited,Other activity,5,3,0,2013,,,,,,,,Professional group,occupational association,1991.0
995,42087934898,Institute Of Public Works Engineering Australasia Limited,Other activity,5,4,30,2014,0.0,4263939.0,4263939.0,686253.0,3715062.0,4401315.0,-137376.0,Professional group,occupational association,1991.0
996,42087934898,Institute Of Public Works Engineering Australasia Limited,Other education,6,2,0,2015,0.0,3568975.0,3568975.0,768783.0,2936117.0,3704900.0,-135925.0,Professional group,occupational association,1991.0
997,42087934898,Institute Of Public Works Engineering Australasia Limited,Other education,6,2,0,2016,0.0,3697689.0,3697689.0,983043.0,2936305.0,3919348.0,-221659.0,Professional group,occupational association,1991.0
998,42087934898,Institute Of Public Works Engineering Australasia Limited,Other education,8,2,0,2017,0.0,4084122.0,4084122.0,1111360.0,2802960.0,3914320.0,169802.0,Professional group,occupational association,1991.0
999,42087934898,Institute Of Public Works Engineering Australasia Limited,Other education,10,0,0,2018,0.0,5145178.0,5145178.0,1317928.0,3724783.0,5042711.0,102467.0,Professional group,occupational association,1991.0
1000,42087934898,Institute Of Public Works Engineering Australasia Limited,Other education,12,3,0,2019,0.0,5034861.0,5034861.0,1418557.0,3590983.0,5009540.0,25321.0,Professional group,occupational association,1991.0
1001,42102193582,Butterfly Foundation,Mental health and crisis intervention,15,15,0,2013,,,,,,,,Hybrid group,disabled and health advocacy,2002.0
1002,42102193582,Butterfly Foundation,Mental health and crisis intervention,12,25,6,2014,1.0,3841359.0,3908102.0,1983118.0,1865466.0,3848584.0,59518.0,Hybrid group,disabled and health advocacy,2002.0
1003,42102193582,Butterfly Foundation,Mental health and crisis intervention,10,28,2,2015,3.0,4650201.0,4650201.0,2434264.0,2063316.0,4497580.0,152621.0,Hybrid group,disabled and health advocacy,2002.0
1004,42102193582,Butterfly Foundation,Mental health and crisis intervention,15,25,25,2016,10.0,5279020.0,5279020.0,2572800.0,1736983.0,4309783.0,969237.0,Hybrid group,disabled and health advocacy,2002.0
1005,42102193582,Butterfly Foundation,Mental health and crisis intervention,12,27,3,2017,0.0,4381579.0,4381579.0,2744029.0,1299973.0,4044002.0,337577.0,Hybrid group,disabled and health advocacy,2002.0
1006,42102193582,Butterfly Foundation,Mental health and crisis intervention,12,39,12,2018,13.0,4831755.0,4831755.0,2816793.0,1529038.0,4345831.0,485924.0,Hybrid group,disabled and health advocacy,2002.0
1007,42102193582,Butterfly Foundation,Mental health and crisis intervention,13,44,18,2019,17.0,5607818.0,5607818.0,3578665.0,2257638.0,6135952.0,-528134.0,Hybrid group,disabled and health advocacy,2002.0
1008,42129090464,Beacon Foundation,Other education,26,39,0,2013,,,,,,,,Service Group,age,1995.0
1009,42129090464,Beacon Foundation,Other education,25,7,6,2014,11.0,3527616.0,3585782.0,2766633.0,577571.0,3344204.0,241578.0,Service Group,age,1995.0
1010,42129090464,Beacon Foundation,Other education,27,7,1,2015,5.0,3506647.0,3589527.0,2817657.0,954997.0,3772654.0,-183127.0,Service Group,age,1995.0
1011,42129090464,Beacon Foundation,Other education,25,4,1,2016,7.0,3305175.0,3384508.0,3207872.0,633206.0,3841078.0,-456570.0,Service Group,age,1995.0
1012,42129090464,Beacon Foundation,Other education,38,5,3476,2017,5.0,6454557.0,6454557.0,3313859.0,866127.0,4179986.0,2274571.0,Service Group,age,1995.0
1013,42129090464,Beacon Foundation,Other education,40,16,0,2018,5.0,6277692.0,6277692.0,4337234.0,1109611.0,5466845.0,810847.0,Service Group,age,1995.0
1014,42129090464,Beacon Foundation,Other education,29,15,2,2019,4.0,5546595.0,5546595.0,4696512.0,1307940.0,6004452.0,-457857.0,Service Group,age,1995.0
1015,42133719678,Australian Communications Consumer Action Network Limited,Civic and advocacy activities,14,3,10,2013,,,,,,,,Citizen group,public interest,
1016,42133719678,Australian Communications Consumer Action Network Limited,Civic and advocacy activities,14,3,25,2014,1.0,2450052.0,2450052.0,1357530.0,765940.0,2373920.0,76133.0,Citizen group,public interest,
1017,42133719678,Australian Communications Consumer Action Network Limited,Civic and advocacy activities,11,4,10,2015,0.0,2465451.0,2505865.0,1313801.0,814490.0,2378291.0,127574.0,Citizen group,public interest,
1018,42133719678,Australian Communications Consumer Action Network Limited,Advocacy and civic activities,11,4,11,2016,0.0,2398497.0,2410036.0,1416446.0,737297.0,2379610.0,30426.0,Citizen group,public interest,
1019,42133719678,Australian Communications Consumer Action Network Limited,Advocacy and civic activities,13,5,11,2017,0.0,2523527.0,2523527.0,1444146.0,718179.0,2444492.0,79035.0,Citizen group,public interest,
1020,42133719678,Australian Communications Consumer Action Network Limited,Civic and advocacy activities,10,2,15,2018,1.0,2262167.0,2262167.0,1344558.0,667497.0,2131747.0,130420.0,Citizen group,public interest,
1021,42133719678,Australian Communications Consumer Action Network Limited,Civic and advocacy activities,12,4,27,2019,1.0,3360827.0,3360827.0,1555763.0,1337820.0,3164355.0,196472.0,Citizen group,public interest,
1022,42140529273,Children and Young People with Disability Australia,Social services,1,4,12,2013,,,,,,,,Citizen group,disabled and health advocacy,2002.0
1023,42140529273,Children and Young People with Disability Australia,Social services,1,5,30,2014,2.0,403056.0,405096.0,276488.0,142927.0,419415.0,-14319.0,Citizen group,disabled and health advocacy,2002.0
1024,42140529273,Children and Young People with Disability Australia,Social services,2,8,8,2015,3.0,550287.0,553101.0,334166.0,179416.0,513582.0,39519.0,Citizen group,disabled and health advocacy,2002.0
1025,42140529273,Children and Young People with Disability Australia,Advocacy and civic activities,2,3,7,2016,1.0,504471.0,504471.0,318934.0,154158.0,473092.0,31379.0,Citizen group,disabled and health advocacy,2002.0
1026,42140529273,Children and Young People with Disability Australia,Advocacy and civic activities,1,4,11,2017,2.0,440842.0,464129.0,251333.0,192068.0,443401.0,20728.0,Citizen group,disabled and health advocacy,2002.0
1027,42140529273,Children and Young People with Disability Australia,Civic and advocacy activities,1,4,6,2018,2.0,447359.0,447359.0,294378.0,145631.0,440009.0,7350.0,Citizen group,disabled and health advocacy,2002.0
1028,42140529273,Children and Young People with Disability Australia,Civic and advocacy activities,2,4,7,2019,1.0,422138.0,422138.0,259361.0,141259.0,400620.0,21518.0,Citizen group,disabled and health advocacy,2002.0
1029,42513562148,SNAICC - National Voice for our Children (Aboriginal and Torres Strait Islander Corporation),Other activity,14,10,3,2013,,,,,,,,Citizen group,identity groups,1983.0
1030,42513562148,SNAICC - National Voice for our Children (Aboriginal and Torres Strait Islander Corporation),Other activity,16,5,6,2014,1.0,2696730.0,2705874.0,1428363.0,1033207.0,2468713.0,237161.0,Citizen group,identity groups,1983.0
1031,42513562148,SNAICC - National Voice for our Children (Aboriginal and Torres Strait Islander Corporation),"Economic, social and community development",9,5,8,2015,2.0,1984153.0,1991051.0,1325436.0,771043.0,2096479.0,-105428.0,Citizen group,identity groups,1983.0
1032,42513562148,SNAICC - National Voice for our Children (Aboriginal and Torres Strait Islander Corporation),"Economic, social and community development",13,7,8,2016,1.0,3178357.0,3208516.0,1510698.0,1792767.0,3303465.0,-94949.0,Citizen group,identity groups,1983.0
1033,43008597304,Council Of Small Business Organisations Of Australia Limited,Other activity,0,0,7,2013,,,,,,,,Business association,business organization,1978.0
1034,43008597304,Council Of Small Business Organisations Of Australia Limited,Other activity,0,0,6,2014,0.0,0.0,239028.0,0.0,235996.0,235996.0,3032.0,Business association,business organization,1978.0
1035,43008597304,Council Of Small Business Organisations Of Australia Limited,Civic and advocacy activities,0,0,9,2015,0.0,0.0,202474.0,0.0,159362.0,159362.0,43111.0,Business association,business organization,1978.0
1036,43008597304,Council Of Small Business Organisations Of Australia Limited,Advocacy and civic activities,0,0,9,2016,0.0,0.0,229015.0,0.0,215170.0,215170.0,13845.0,Business association,business organization,1978.0
1037,43008597304,Council Of Small Business Organisations Of Australia Limited,Advocacy and civic activities,0,0,9,2017,0.0,224986.0,224986.0,0.0,220993.0,220993.0,3993.0,Business association,business organization,1978.0
1038,43008597304,Council Of Small Business Organisations Of Australia Limited,Civic and advocacy activities,0,1,9,2018,0.0,422609.0,422609.0,1778.0,378594.0,380872.0,41737.0,Business association,business organization,1978.0
1039,43008597304,Council Of Small Business Organisations Of Australia Limited,Civic and advocacy activities,1,0,9,2019,0.0,2782923.0,2782923.0,50280.0,2736893.0,2787173.0,-4250.0,Business association,business organization,1978.0
1040,43854332663,Australian Experimental Art Foundation Incorporated,Culture and arts,1,5,10,2013,,,,,,,,Leisure group,arts and cultural,1974.0
1041,43854332663,Australian Experimental Art Foundation Incorporated,Culture and arts,1,5,30,2014,9.0,443758.0,443758.0,256431.0,183003.0,439434.0,4323.0,Leisure group,arts and cultural,1974.0
1042,43854332663,Australian Experimental Art Foundation Incorporated,Culture and arts,1,5,20,2015,8.0,455664.0,455664.0,274426.0,173937.0,448363.0,7301.0,Leisure group,arts and cultural,1974.0
1043,43854332663,Australian Experimental Art Foundation Incorporated,Culture and arts,1,5,35,2016,6.0,469315.0,469315.0,306264.0,211729.0,517993.0,-48678.0,Leisure group,arts and cultural,1974.0
1044,44001171115,Gastroenterological Society Of Australia,Grant-making activities,4,0,0,2013,,,,,,,,Professional group,occupational association,1959.0
1045,44001171115,Gastroenterological Society Of Australia,Other health service delivery,0,0,0,2014,0.0,6383209.0,7171299.0,0.0,5001029.0,5001029.0,2170270.0,Professional group,occupational association,1959.0
1046,44001171115,Gastroenterological Society Of Australia,Other health service delivery,3,1,0,2015,0.0,3127680.0,4132425.0,257659.0,2682781.0,2940440.0,1191985.0,Professional group,occupational association,1959.0
1047,44001171115,Gastroenterological Society Of Australia,Other health service delivery,2,4,0,2016,0.0,4950493.0,6007039.0,592915.0,4129568.0,4820765.0,1186274.0,Professional group,occupational association,1959.0
